ROW ID,STATUS,ZONE,ODD_EVEN,ADDRESS RANGE - LOW,ADDRESS RANGE - HIGH,STREET DIRECTION,STREET NAME,STREET TYPE,SECOND STREET DIRECTION,BUFFER,WARD - LOW,WARD - HIGH
5941,ACTIVE,269,O,7915,7959,S,MICHIGAN,AVE,,N,6.0,6.0
127,RESCINDED,243,O,7501,7553,N,BELL,AVE,,N,49.0,49.0
10613,ACTIVE,154,O,1901,1955,W,ARMITAGE,AVE,,N,32.0,32.0
6959,ACTIVE,98,E,720,750,W,103RD,ST,,N,34.0,34.0
8116,ACTIVE,102,E,1800,1830,N,HOYNE,AVE,,Y,32.0,32.0
10580,ACTIVE,590,E,3930,3960,W,WRIGHTWOOD,AVE,,N,31.0,31.0
10603,ACTIVE,2004,O,9901,9955,S,SEELEY,AVE,,N,19.0,19.0
7374,ACTIVE,383,O,3401,3499,N,SOUTHPORT,AVE,,Y,44.0,44.0
10563,ACTIVE,1721,O,5401,5499,S,KNOX,AVE,,N,,
6391,ACTIVE,655,O,4001,4099,W,54TH,ST,,N,23.0,23.0
10566,ACTIVE,2010,E,1800,1858,W,CULLERTON,ST,,N,25.0,25.0
10615,ACTIVE,154,O,1901,1957,W,CORTLAND,ST,,N,32.0,32.0
1906,ACTIVE,824,E,5900,5998,W,HIRSCH,ST,,N,29.0,29.0
3321,ACTIVE,5,O,801,851,S,RACINE,AVE,,N,25.0,25.0
10612,ACTIVE,154,E,1900,1956,W,CORTLAND,ST,,N,32.0,32.0
6383,ACTIVE,348,E,1400,1498,N,SEDGWICK,ST,,Y,27.0,27.0
2921,ACTIVE,383,E,600,698,W,STRATFORD,PL,,Y,46.0,46.0
4393,ACTIVE,383,E,2800,3478,N,LAKE SHORE,DR,,Y,44.0,44.0
10562,ACTIVE,2012,E,22,22,N,CARPENTER,ST,,N,25.0,25.0
2271,ACTIVE,102,E,2500,2558,W,MEDILL,AVE,,N,1.0,1.0
10572,ACTIVE,2012,O,11,11,N,CARPENTER,ST,,N,25.0,25.0
3082,ACTIVE,1090,E,1000,1098,N,PARKSIDE,AVE,,N,29.0,29.0
184,ACTIVE,1466,O,303,333,N,PARKSIDE,AVE,,N,29.0,29.0
7819,ACTIVE,143,E,544,642,W,FULLERTON,PKWY,,Y,43.0,43.0
11358,ACTIVE,2086,E,9100,9152,S,ADA,ST,,N,21.0,21.0
5458,ACTIVE,383,O,1401,1499,W,HENDERSON,ST,,N,44.0,44.0
6247,ACTIVE,383,O,1101,1199,W,ROSCOE,ST,,N,44.0,44.0
2955,ACTIVE,726,E,244,298,W,SWANN,ST,,N,3.0,3.0
10616,ACTIVE,114,E,4300,4344,N,RIDGEWAY,AVE,,N,35.0,35.0
1502,ACTIVE,125,E,1704,1744,W,102ND,ST,,N,19.0,19.0
7543,ACTIVE,1541,O,1615,1659,W,18TH,PL,,N,25.0,25.0
1453,ACTIVE,67,E,8412,8454,W,GREGORY,ST,,N,41.0,41.0
5526,ACTIVE,26,E,1606,1654,N,MOBILE,AVE,,N,29.0,29.0
2215,ACTIVE,2093,E,5800,5898,S,KILBOURN,AVE,,N,13.0,13.0
4815,ACTIVE,143,O,901,999,W,ARMITAGE,AVE,,N,43.0,43.0
10575,ACTIVE,2010,O,1801,1859,W,CULLERTON,ST,,N,25.0,25.0
10607,ACTIVE,2005,E,3206,3254,W,64TH,ST,,N,23.0,23.0
8829,ACTIVE,95,O,2815,2873,N,DAWSON,AVE,,N,35.0,35.0
3522,ACTIVE,102,E,2300,2398,W,MONTANA,ST,,N,1.0,1.0
4707,ACTIVE,602,O,2405,2455,S,ALBANY,AVE,,N,12.0,12.0
1759,ACTIVE,475,O,7601,7655,S,LAWNDALE,AVE,,N,18.0,18.0
10601,ACTIVE,1584,E,4300,4498,S,PRAIRIE,AVE,,N,3.0,3.0
3376,ACTIVE,383,E,1000,1098,W,ROSCOE,ST,,N,44.0,44.0
4222,ACTIVE,825,O,6101,6199,N,CHRISTIANA,AVE,,N,50.0,50.0
6656,ACTIVE,142,O,1713,1753,N,ST MICHAELS,CT,,N,43.0,43.0
5061,ACTIVE,383,O,901,999,W,WAVELAND,AVE,,N,44.0,44.0
5571,ACTIVE,42,O,7301,7355,S,TROY,ST,,N,18.0,18.0
7759,ACTIVE,95,E,2834,2862,N,DRAKE,AVE,,N,35.0,35.0
4042,ACTIVE,853,O,10931,10951,S,WOOD,ST,,N,19.0,19.0
10614,ACTIVE,92,O,4609,4623,N,ROCKWELL,AVE,,Y,47.0,47.0
1650,RESCINDED,64,E,7914,7958,S,LA SALLE,ST,,N,17.0,17.0
10587,ACTIVE,325,E,4150,4156,W,BELDEN,AVE,,N,35.0,35.0
4039,ACTIVE,12,O,9901,9929,S,WOOD,ST,,N,19.0,19.0
6799,ACTIVE,383,O,1301,1399,W,SCHOOL,ST,,N,44.0,44.0
5293,ACTIVE,1364,O,5401,5499,W,GEORGE,ST,,N,31.0,31.0
3346,ACTIVE,135,E,7800,7856,S,RIDGELAND,AVE,,N,8.0,8.0
4140,ACTIVE,383,O,1401,1499,W,CORNELIA,AVE,,N,44.0,44.0
2068,ACTIVE,1102,E,2900,2998,N,LINDER,AVE,,N,31.0,31.0
1660,ACTIVE,122,E,6804,6844,S,LAFAYETTE,AVE,,N,6.0,6.0
8145,ACTIVE,568,E,2800,2856,W,24TH,ST,,N,12.0,12.0
10582,ACTIVE,163,E,6000,6098,N,ARTESIAN,AVE,,N,40.0,40.0
313,ACTIVE,383,O,1001,1099,W,ADDISON,ST,,Y,44.0,44.0
2813,ACTIVE,1288,E,6600,6654,N,OSHKOSH,AVE,,N,41.0,41.0
5553,ACTIVE,125,O,10201,10233,S,WOOD,ST,,N,19.0,19.0
12161,ACTIVE,2186,E,7100,7198,W,DIVERSEY,AVE,,N,29.0,29.0
4967,ACTIVE,49,O,7101,7127,W,HIGHLAND,AVE,,N,41.0,41.0
8806,ACTIVE,95,E,2814,2874,N,DAWSON,AVE,,N,35.0,35.0
2216,ACTIVE,345,E,5900,5958,S,KILBOURN,AVE,,N,13.0,13.0
5376,ACTIVE,2093,O,5801,5899,S,KILBOURN,AVE,,N,13.0,13.0
2950,ACTIVE,383,O,401,561,W,SURF,ST,,Y,44.0,44.0
1663,ACTIVE,724,E,8200,8244,S,LAFAYETTE,AVE,,N,21.0,21.0
1213,ACTIVE,383,E,700,798,W,DIVERSEY,PKWY,,Y,44.0,44.0
7183,ACTIVE,154,E,2010,2056,W,PIERCE,AVE,,N,1.0,1.0
13762,ACTIVE,114,O,4101,4159,N,BERNARD,ST,,N,35.0,35.0
5694,ACTIVE,41,O,5415,5485,N,OCTAVIA,AVE,,N,41.0,41.0
12122,ACTIVE,2187,E,0,100,N,LATROBE,AVE,,N,28.0,28.0
5040,ACTIVE,687,E,216,218,W,ALEXANDER,ST,,N,25.0,25.0
2849,ACTIVE,19,O,5931,5945,W,NORTH,AVE,,Y,29.0,29.0
10609,ACTIVE,2007,O,9301,9399,S,LOWE,AVE,,N,21.0,21.0
8231,ACTIVE,1679,E,8200,8298,S,ELLIS,AVE,,N,8.0,8.0
7178,ACTIVE,1604,E,5500,5598,S,PRINCETON,AVE,,N,3.0,3.0
4957,ACTIVE,151,O,5101,5199,S,HAMLIN,AVE,,N,23.0,23.0
7017,ACTIVE,1581,E,10900,10998,S,MORGAN,ST,,N,34.0,34.0
10589,ACTIVE,2013,E,6200,6346,W,MELROSE,ST,,N,36.0,36.0
2616,ACTIVE,66,E,1900,2098,E,89TH,ST,,N,8.0,8.0
6636,ACTIVE,143,O,801,899,W,WILLOW,ST,,N,43.0,43.0
10905,ACTIVE,80,E,600,624,S,OAKLEY,BLVD,,N,28.0,28.0
12121,ACTIVE,2125,O,2635,2675,W,WARREN,BLVD,,N,27.0,27.0
7475,ACTIVE,383,O,3201,3299,N,SOUTHPORT,AVE,,Y,44.0,44.0
1788,ACTIVE,1092,E,5500,5598,S,MAYFIELD,AVE,,N,23.0,23.0
6396,ACTIVE,91,E,2036,2036,E,81ST,ST,,N,8.0,8.0
904,ACTIVE,164,O,5537,5539,W,BALMORAL,AVE,,N,45.0,45.0
7581,RESCINDED,1598,E,2300,2342,N,LAWNDALE,AVE,,N,35.0,35.0
1140,ACTIVE,357,O,5317,5325,S,HAMILTON,AVE,,N,16.0,16.0
10893,ACTIVE,1955,E,3100,3144,W,PERSHING,RD,,N,12.0,12.0
6694,ACTIVE,116,O,4705,4741,N,SAWYER,AVE,,N,33.0,33.0
5495,ACTIVE,253,O,8715,8753,S,JUSTINE,ST,,N,21.0,21.0
1701,ACTIVE,56,O,6301,6399,N,LAKEWOOD,AVE,,N,48.0,48.0
10884,ACTIVE,2037,O,8601,8645,S,VERNON,AVE,,N,6.0,6.0
10882,ACTIVE,1498,E,5200,5298,W,NELSON,ST,,N,31.0,31.0
3674,ACTIVE,103,O,3401,3449,W,SCHOOL,ST,,N,35.0,35.0
2867,ACTIVE,383,O,2901,2999,N,SHEFFIELD,AVE,,Y,44.0,44.0
12163,ACTIVE,2186,O,7101,7199,W,DIVERSEY,AVE,,N,29.0,29.0
5731,ACTIVE,537,O,1501,1551,N,ORLEANS,ST,,N,27.0,27.0
10911,ACTIVE,18,O,6401,6499,S,LA CROSSE,AVE,,N,13.0,13.0
1545,ACTIVE,103,E,3700,3758,W,CORNELIA,AVE,,N,30.0,30.0
1424,ACTIVE,522,E,8716,8748,S,HALSTED,ST,,N,21.0,21.0
4141,ACTIVE,383,O,1501,1599,W,CORNELIA,AVE,,N,44.0,44.0
7523,ACTIVE,1345,E,2704,2744,W,EVERGREEN,AVE,,N,26.0,26.0
3060,ACTIVE,12,E,9600,9648,S,VANDERPOEL,AVE,,N,19.0,19.0
10895,ACTIVE,1924,O,1913,1931,S,MILLER,ST,,N,25.0,25.0
10908,ACTIVE,56,O,6301,6399,N,LAKEWOOD,AVE,,N,48.0,48.0
2670,ACTIVE,136,E,3200,3256,S,KEDVALE,AVE,,N,22.0,22.0
8152,ACTIVE,1657,O,3901,3999,S,PRAIRIE,AVE,,N,3.0,3.0
3604,ACTIVE,1405,E,2900,2998,N,WISNER,AVE,,N,35.0,35.0
10906,ACTIVE,2039,E,5100,5198,W,CONCORD,PL,,N,37.0,37.0
10901,ACTIVE,2040,O,4801,4899,W,CONCORD,PL,,N,37.0,37.0
4199,ACTIVE,101,O,5301,5357,W,CARMEN,AVE,,N,45.0,45.0
10898,ACTIVE,2035,E,2814,2858,N,NORMANDY,AVE,,N,36.0,36.0
2550,ACTIVE,968,E,7400,7450,S,MICHIGAN,AVE,,N,6.0,6.0
1297,ACTIVE,142,E,400,444,W,EUGENIE,ST,,N,43.0,43.0
4188,ACTIVE,143,O,2315,2365,N,CAMBRIDGE,AVE,,N,43.0,43.0
403,ACTIVE,95,E,3000,3054,N,CHRISTIANA,AVE,,N,35.0,35.0
2238,ACTIVE,411,E,200,258,S,KILPATRICK,AVE,,N,28.0,28.0
12164,ACTIVE,448,E,6204,6254,N,FAIRFIELD,AVE,,N,50.0,50.0
10912,ACTIVE,1802,O,1101,1131,E,89TH,ST,,N,8.0,8.0
10886,ACTIVE,1924,E,1900,1942,S,CARPENTER,ST,,N,25.0,25.0
10910,ACTIVE,18,E,6400,6500,S,LA CROSSE,AVE,,N,13.0,
605,ACTIVE,91,O,2035,2037,E,81ST,ST,,N,8.0,8.0
12141,ACTIVE,2192,E,7100,7146,W,64TH,PL,,N,23.0,23.0
10625,ACTIVE,62,E,2180,2198,W,EASTWOOD,AVE,,N,47.0,47.0
8562,ACTIVE,1794,O,817,877,N,FRANCISCO,AVE,,N,26.0,26.0
7303,ACTIVE,72,E,6100,6158,S,KEATING,AVE,,N,13.0,13.0
10622,ACTIVE,62,E,2140,2144,W,EASTWOOD,AVE,,N,47.0,47.0
5140,ACTIVE,123,O,2411,2453,N,KEELER,AVE,,N,31.0,31.0
4479,ACTIVE,789,O,7901,7999,S,EVANS,AVE,,N,6.0,6.0
221,ACTIVE,81,E,6500,6558,S,CHAMPLAIN,AVE,,N,20.0,20.0
4265,ACTIVE,1440,O,11101,11199,S,BISHOP,ST,,N,34.0,34.0
4407,ACTIVE,77,O,7701,7759,S,ADA,ST,,N,17.0,17.0
10624,ACTIVE,62,O,2179,2199,W,EASTWOOD,AVE,,N,47.0,47.0
6044,ACTIVE,369,E,5700,5798,S,MARYLAND,AVE,,N,5.0,5.0
10623,ACTIVE,62,O,2141,2145,W,EASTWOOD,AVE,,N,47.0,47.0
1890,ACTIVE,156,E,6550,6598,N,HIAWATHA,AVE,,N,41.0,41.0
7495,ACTIVE,1544,E,3518,3550,W,WOLFRAM,ST,,N,35.0,35.0
3206,ACTIVE,142,E,204,242,W,ST PAUL,AVE,,N,43.0,43.0
6773,ACTIVE,650,O,4633,4699,W,62ND,ST,,N,13.0,13.0
6779,ACTIVE,383,E,400,598,W,HAWTHORNE,PL,,Y,,44.0
5594,ACTIVE,143,O,1015,1051,W,MONTANA,ST,,N,43.0,43.0
9909,ACTIVE,1568,E,3300,3398,N,CENTRAL PARK,AVE,,N,30.0,30.0
10641,ACTIVE,143,O,1201,1227,W,DICKENS,AVE,,N,2.0,2.0
9910,ACTIVE,1568,O,3301,3399,N,CENTRAL PARK,AVE,,N,35.0,35.0
3984,ACTIVE,1189,E,732,798,N,LARRABEE,ST,,Y,42.0,42.0
6780,ACTIVE,383,O,401,599,W,HAWTHORNE,PL,,Y,,44.0
3803,ACTIVE,146,O,4901,4939,N,PULASKI,RD,,Y,39.0,39.0
8267,ACTIVE,1703,E,5600,5654,S,SPAULDING,AVE,,N,14.0,14.0
2898,ACTIVE,56,E,6700,6734,N,SHERIDAN,RD,,N,49.0,49.0
6858,ACTIVE,87,E,400,456,E,75TH,ST,,N,6.0,6.0
7847,ACTIVE,1670,O,5501,5551,W,WRIGHTWOOD,AVE,,N,30.0,30.0
2535,ACTIVE,26,E,1608,1610,N,MERRIMAC,AVE,,N,29.0,29.0
7268,ACTIVE,109,O,2301,2341,S,HOYNE,AVE,,N,25.0,25.0
2579,ACTIVE,22,E,5400,5440,N,NEVA,AVE,,N,41.0,41.0
10642,ACTIVE,143,E,1200,1228,W,DICKENS,AVE,,N,2.0,2.0
10670,ACTIVE,2018,E,3626,3626,S,SACRAMENTO,AVE,,N,12.0,12.0
9922,ACTIVE,102,O,2031,2053,N,MOZART,ST,,N,1.0,1.0
10673,ACTIVE,154,O,1915,1945,N,WINCHESTER,AVE,,N,32.0,32.0
7368,ACTIVE,1631,O,3201,3259,S,WELLS,ST,,N,11.0,11.0
9921,ACTIVE,102,E,2030,2054,N,MOZART,ST,,N,1.0,1.0
4999,ACTIVE,791,E,9334,9356,S,YATES,BLVD,,N,7.0,7.0
2758,ACTIVE,70,E,5200,5258,S,TRIPP,AVE,,N,23.0,23.0
3957,ACTIVE,244,E,932,980,N,MICHIGAN,AVE,,Y,42.0,42.0
10678,ACTIVE,154,E,1916,1944,N,WINCHESTER,AVE,,N,32.0,32.0
10459,RESCINDED,1996,E,6400,6498,S,LAMON,AVE,,N,13.0,13.0
10674,ACTIVE,100,E,2476,2480,N,ALBANY,AVE,,Y,32.0,32.0
10460,RESCINDED,1996,O,6401,6499,S,LAMON,AVE,,N,13.0,13.0
4776,ACTIVE,101,O,5441,5549,W,CATALPA,AVE,,N,45.0,45.0
2958,ACTIVE,156,E,6516,6568,N,TAHOMA,AVE,,N,41.0,41.0
7082,ACTIVE,1414,E,2700,2732,E,74TH,ST,,N,7.0,7.0
9387,ACTIVE,1885,E,4558,4576,S,MCDOWELL,AVE,,N,15.0,15.0
10662,ACTIVE,168,O,1807,1859,W,HURON,ST,,Y,1.0,1.0
10664,ACTIVE,168,E,1800,1858,W,HURON,ST,,N,1.0,1.0
1480,ACTIVE,1,E,3404,3456,W,CATALPA,AVE,,N,39.0,39.0
2492,ACTIVE,1127,O,801,899,N,MONTICELLO,AVE,,N,27.0,27.0
10663,ACTIVE,102,E,1666,1666,N,MOZART,ST,,Y,1.0,1.0
5640,ACTIVE,844,O,8501,8599,W,WINONA,ST,,N,41.0,41.0
156,ACTIVE,102,O,1701,1799,N,ARTESIAN,AVE,,N,1.0,1.0
8004,RESCINDED,1668,O,7901,7999,S,MORGAN,ST,,N,17.0,17.0
10672,ACTIVE,252,E,4648,4658,S,SACRAMENTO,AVE,,N,15.0,15.0
10675,ACTIVE,92,E,4614,4616,N,CAMPBELL,AVE,,Y,47.0,47.0
3414,RESCINDED,77,E,7914,7958,S,SANGAMON,ST,,N,17.0,17.0
194,ACTIVE,135,O,7801,7847,S,BENNETT,AVE,,N,8.0,8.0
4513,ACTIVE,143,O,1661,1677,N,BISSELL,ST,,N,43.0,43.0
3133,ACTIVE,622,E,9300,9398,S,PERRY,AVE,,N,21.0,21.0
10885,ACTIVE,1955,O,3109,3145,W,PERSHING,RD,,N,12.0,12.0
6713,ACTIVE,56,O,6701,6735,N,SHERIDAN,RD,,N,49.0,49.0
5023,ACTIVE,393,O,2301,2341,N,KENNETH,AVE,,N,31.0,31.0
5135,ACTIVE,136,O,3201,3257,S,KEDVALE,AVE,,N,22.0,22.0
1964,ACTIVE,87,E,7500,7558,S,INDIANA,AVE,,N,6.0,6.0
252,ACTIVE,1316,E,1600,1698,W,92ND,ST,,N,21.0,21.0
4841,ACTIVE,143,O,301,359,W,BELDEN,AVE,,N,43.0,43.0
1642,ACTIVE,383,O,3301,3399,N,LAKEWOOD,AVE,,N,44.0,44.0
3273,ACTIVE,191,O,9501,9599,S,THROOP,ST,,N,21.0,21.0
5622,ACTIVE,761,O,12301,12399,S,NORMAL,AVE,,N,34.0,34.0
10667,ACTIVE,2019,E,300,346,W,24TH,ST,,N,25.0,25.0
10676,ACTIVE,92,O,2015,2051,W,AINSLIE,ST,,N,47.0,47.0
2258,ACTIVE,345,E,5700,5758,S,KOLMAR,AVE,,N,13.0,13.0
10665,ACTIVE,2020,E,4200,4230,W,25TH,PL,,N,22.0,22.0
10661,ACTIVE,168,E,846,846,N,HERMITAGE,AVE,,Y,1.0,1.0
6011,ACTIVE,829,O,1501,1599,N,LONG,AVE,,N,37.0,37.0
4819,ACTIVE,960,O,3615,3657,N,ARTESIAN,AVE,,N,47.0,47.0
2615,ACTIVE,135,E,8200,8206,S,JEFFERY,BLVD,,N,8.0,8.0
5697,ACTIVE,24,O,5801,5859,N,ODELL,AVE,,N,41.0,41.0
4170,ACTIVE,238,O,5001,5099,N,AVERS,AVE,,N,39.0,39.0
1903,ACTIVE,157,E,2520,2564,S,HILLOCK,AVE,,N,11.0,11.0
1044,ACTIVE,143,E,2700,2750,N,DAYTON,ST,,N,43.0,43.0
2362,ACTIVE,59,E,5214,5244,N,OAK PARK,AVE,,N,41.0,41.0
6568,ACTIVE,644,O,9401,9499,S,RHODES,AVE,,N,9.0,9.0
5286,ACTIVE,143,O,1901,1971,N,FREMONT,ST,,N,43.0,43.0
10666,ACTIVE,2020,O,4201,4229,W,25TH,PL,,N,22.0,22.0
2412,ACTIVE,862,O,851,869,N,MILWAUKEE,AVE,,Y,27.0,27.0
6914,ACTIVE,853,E,10932,10950,S,WOOD,ST,,N,19.0,19.0
10677,ACTIVE,92,O,4615,4617,N,CAMPBELL,AVE,,Y,47.0,47.0
10668,ACTIVE,2019,O,301,347,W,24TH,ST,,N,25.0,25.0
10671,ACTIVE,252,O,4647,4659,S,SACRAMENTO,AVE,,N,15.0,15.0
10894,ACTIVE,1924,O,1807,1841,S,MAY,ST,,N,25.0,25.0
7842,ACTIVE,1673,O,933,1147,S,PARK,TER,,N,4.0,4.0
13545,ACTIVE,2392,O,1901,1919,S,MAY,ST,,N,25.0,25.0
10897,ACTIVE,2034,O,2701,2759,N,NORMANDY,AVE,,N,29.0,29.0
4505,ACTIVE,652,O,5021,5149,N,BERNARD,ST,,N,39.0,39.0
10891,ACTIVE,1498,O,5201,5299,W,NELSON,ST,,N,31.0,31.0
1410,ACTIVE,827,E,900,998,W,GORDON,TER,,N,46.0,46.0
4003,ACTIVE,383,O,801,899,W,BELMONT,AVE,,Y,44.0,44.0
8109,ACTIVE,1268,O,4801,4899,N,WINTHROP,AVE,,N,46.0,46.0
7576,ACTIVE,383,O,1231,1299,W,BYRON,ST,,Y,,44.0
7362,ACTIVE,163,O,5601,5699,N,WASHTENAW,AVE,,N,40.0,40.0
14022,ACTIVE,233,E,6028,6074,N,HERMITAGE,AVE,,N,40.0,40.0
2377,ACTIVE,92,E,4800,4856,N,OAKLEY,AVE,,N,47.0,47.0
10881,ACTIVE,1924,O,1913,1933,S,CARPENTER,ST,,N,25.0,25.0
10892,ACTIVE,2037,E,8600,8644,S,VERNON,AVE,,N,6.0,6.0
10889,ACTIVE,2038,O,5401,5443,S,LATROBE,AVE,,N,23.0,23.0
10903,ACTIVE,1798,E,1602,1610,S,THROOP,ST,,N,25.0,25.0
3425,ACTIVE,100,O,2645,2651,N,SAWYER,AVE,,N,35.0,35.0
10907,ACTIVE,2039,O,5101,5199,W,CONCORD,PL,,N,37.0,37.0
7207,ACTIVE,1028,E,810,822,W,HUBBARD,ST,,N,27.0,27.0
2251,ACTIVE,18,E,6000,6058,S,KNOX,AVE,,N,13.0,13.0
10888,ACTIVE,2038,E,5400,5442,S,LATROBE,AVE,,N,23.0,23.0
7712,ACTIVE,204,E,1048,1086,N,PAULINA,ST,,Y,1.0,1.0
10899,ACTIVE,2035,O,2815,2859,N,NORMANDY,AVE,,N,36.0,36.0
4799,ACTIVE,487,O,12001,12049,S,EGGLESTON,AVE,,N,34.0,34.0
917,RESCINDED,243,E,7500,7552,N,BELL,AVE,,N,49.0,49.0
8563,ACTIVE,1794,E,816,878,N,FRANCISCO,AVE,,N,26.0,26.0
11361,ACTIVE,383,E,3600,3656,N,HALSTED,ST,,Y,44.0,44.0
5698,ACTIVE,63,E,6426,6454,N,OGALLAH,AVE,,N,41.0,41.0
7955,ACTIVE,1096,E,4400,4458,S,SAWYER,AVE,,N,14.0,14.0
2306,RESCINDED,11,O,5601,5659,S,NORDICA,AVE,,N,23.0,23.0
3908,ACTIVE,144,E,4848,4898,N,KILBOURN,AVE,,N,39.0,39.0
7548,ACTIVE,1610,O,3727,3757,W,84TH,ST,,N,18.0,18.0
5623,ACTIVE,11,E,5558,5558,S,NORDICA,AVE,,N,23.0,23.0
890,ACTIVE,95,E,3200,3298,W,BARRY,AVE,,N,35.0,35.0
6282,ACTIVE,778,O,701,799,N,ROCKWELL,ST,,N,26.0,26.0
3228,ACTIVE,168,O,815,883,N,MARSHFIELD,AVE,,N,1.0,1.0
10682,ACTIVE,1980,O,2801,2899,N,NORMANDY,AVE,,N,36.0,36.0
10681,ACTIVE,1980,E,2800,2898,N,NORMANDY,AVE,,N,36.0,36.0
10065,ACTIVE,501,E,8800,8898,S,YATES,BLVD,,N,8.0,8.0
7300,ACTIVE,142,O,1703,1765,N,WELLS,ST,,Y,43.0,43.0
1459,RESCINDED,764,O,4011,4011,S,CAMPBELL,AVE,,N,12.0,12.0
9798,ACTIVE,726,O,125,153,W,SWANN,ST,,N,3.0,3.0
4748,ACTIVE,919,O,5901,5953,N,ARTESIAN,AVE,,N,40.0,40.0
4622,ACTIVE,1435,O,6033,6099,S,DREXEL,AVE,,N,20.0,20.0
10442,ACTIVE,1997,E,7114,7256,S,SPRINGFIELD,AVE,,N,13.0,13.0
1557,ACTIVE,759,E,2400,2498,W,CORTEZ,ST,,N,1.0,1.0
4257,ACTIVE,62,E,4700,4798,N,HERMITAGE,AVE,,N,47.0,47.0
764,ACTIVE,154,E,1800,1844,N,WOOD,ST,,N,32.0,32.0
7409,ACTIVE,791,E,9300,9398,S,CRANDON,AVE,,N,7.0,7.0
11942,ACTIVE,2171,O,3531,3551,W,81ST,PL,,N,18.0,18.0
10457,ACTIVE,1997,O,7115,7217,S,SPRINGFIELD,AVE,,N,13.0,13.0
4369,ACTIVE,56,O,6201,6299,N,WAYNE,AVE,,N,48.0,48.0
1105,ACTIVE,1372,E,3300,3336,N,DRAKE,AVE,,N,35.0,35.0
6392,ACTIVE,70,O,4305,4323,W,55TH,ST,,N,13.0,13.0
3653,ACTIVE,817,E,2600,2698,W,WALTON,ST,,N,26.0,26.0
1088,ACTIVE,383,E,1000,1098,W,DIVERSEY,PKWY,,Y,44.0,44.0
6291,ACTIVE,64,O,7915,7953,S,PERRY,AVE,,N,17.0,17.0
266,ACTIVE,268,E,600,658,E,95TH,ST,,N,9.0,9.0
7120,ACTIVE,41,E,6054,6058,N,NAVARRE,AVE,,N,41.0,41.0
2750,ACTIVE,339,O,4015,4057,N,MANGO,AVE,,N,38.0,38.0
2558,ACTIVE,255,E,2800,2858,N,NEENAH,AVE,,N,36.0,36.0
3848,ACTIVE,56,E,6200,6298,N,WAYNE,AVE,,N,48.0,48.0
10669,ACTIVE,2018,E,3000,3098,W,36TH,PL,,N,12.0,12.0
304,ACTIVE,383,E,600,698,W,ADDISON,ST,,N,46.0,46.0
4717,RESCINDED,56,O,1201,1215,W,ALBION,AVE,,N,49.0,49.0
6586,ACTIVE,56,O,6301,6399,N,MAGNOLIA,AVE,,N,48.0,48.0
5636,ACTIVE,92,O,4813,4857,W,OAKDALE,AVE,,N,31.0,31.0
6537,ACTIVE,355,O,3401,3499,S,RACINE,AVE,,N,11.0,11.0
3996,ACTIVE,56,O,6201,6299,N,LAKEWOOD,AVE,,N,48.0,48.0
2742,ACTIVE,56,E,6300,6398,N,MAGNOLIA,AVE,,N,48.0,48.0
1357,ACTIVE,1177,E,6300,6398,W,FLETCHER,ST,,N,36.0,36.0
634,ACTIVE,238,E,4000,4058,W,BELLE PLAINE,AVE,,N,39.0,39.0
10146,ACTIVE,171,E,3100,3198,W,EASTWOOD,AVE,,N,33.0,33.0
2741,ACTIVE,56,O,6201,6299,N,MAGNOLIA,AVE,,N,48.0,48.0
5530,ACTIVE,341,O,4417,4457,N,MOBILE,AVE,,N,38.0,38.0
2370,ACTIVE,383,E,1000,1098,W,OAKDALE,AVE,,N,44.0,44.0
4619,ACTIVE,1,O,5901,5959,N,DRAKE,AVE,,N,39.0,39.0
1352,ACTIVE,383,O,1301,1359,W,FLETCHER,ST,,Y,32.0,32.0
7555,ACTIVE,102,O,2001,2011,W,CHURCHILL,ST,,Y,32.0,32.0
2740,ACTIVE,56,E,6200,6298,N,MAGNOLIA,AVE,,N,48.0,48.0
1700,ACTIVE,56,E,6200,6298,N,LAKEWOOD,AVE,,N,48.0,48.0
3905,ACTIVE,142,E,500,598,W,NORTH,AVE,,Y,43.0,43.0
6015,ACTIVE,253,O,8801,8849,S,LOOMIS,ST,,N,21.0,21.0
514,ACTIVE,382,O,4015,4045,W,56TH,ST,,N,13.0,13.0
10145,ACTIVE,171,O,3101,3199,W,EASTWOOD,AVE,,N,33.0,33.0
10701,ACTIVE,114,E,3632,3658,N,SAWYER,AVE,,N,33.0,33.0
10702,ACTIVE,114,O,3615,3659,N,SAWYER,AVE,,N,33.0,33.0
57,ACTIVE,383,O,3201,3299,N,GREENVIEW,AVE,,N,44.0,44.0
2342,ACTIVE,83,E,5700,5756,N,OKETO,AVE,,N,41.0,41.0
6705,ACTIVE,12,O,9515,9559,S,SEELEY,AVE,,N,19.0,19.0
5320,ACTIVE,1194,O,6101,6161,S,GREENWOOD,AVE,,N,20.0,20.0
2443,ACTIVE,76,E,5668,5668,N,MILWAUKEE,AVE,,Y,45.0,45.0
7200,ACTIVE,1618,O,4301,4399,N,BELL,AVE,,N,47.0,47.0
1341,ACTIVE,19,E,5848,5854,W,FILLMORE,ST,,N,29.0,29.0
10068,ACTIVE,1871,E,3618,3628,W,ROSCOE,ST,,N,30.0,30.0
2973,ACTIVE,5,E,1014,1078,W,TAYLOR,ST,,N,25.0,25.0
4040,ACTIVE,125,E,10202,10232,S,WOOD,ST,,N,19.0,19.0
